,season,team,position,depth_chart_position,jersey_number,status,player_name,first_name,last_name,birth_date,height,weight,college,player_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,pfr_id,fantasy_data_id,sleeper_id,years_exp,headshot_url,ngs_position,week,game_type,status_description_abbr,football_name,esb_id,gsis_it_id,smart_id,entry_year,rookie_year,draft_club,draft_number,age
22586,2024,PIT,QB,QB,2.0,ACT,Justin Fields,Justin,Fields,1999-03-05,75.0,223,Ohio State,00-0036945,4362887,cf15be8f-9117-4531-a517-2b9c7cb3e9e1,33399,15416,82118,FielJu00,,7591,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vqcvybvs1vlqhkjvujbg",QB,4,REG,A01,Justin,FIE769504,53440,32004649-4576-9504-963d-c33127e80752,2021,2021.0,CHI,11.0,25.572
22587,2024,PIT,QB,QB,2.0,INA,Justin Fields,Justin,Fields,1999-03-05,75.0,223,Ohio State,00-0036945,4362887,cf15be8f-9117-4531-a517-2b9c7cb3e9e1,33399,15416,82118,FielJu00,,7591,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vqcvybvs1vlqhkjvujbg",,8,REG,A01,Justin,FIE769504,53440,32004649-4576-9504-963d-c33127e80752,2021,2021.0,CHI,11.0,25.651
22606,2024,PIT,LB,OLB,48.0,DEV,Adetokunbo Ogundeji,Adetokunbo,Ogundeji,1998-10-09,76.0,268,Notre Dame,00-0036949,4046693,b0501e9c-4f03-4bd8-baae-1e39b3ef751e,33570,15484,44047,OgunAd01,,7810,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jrauxzb1zr7msoctlyfc",,10,REG,P07,Adetokunbo,OGU424705,53611,32004f47-5542-4705-373a-12b265e7d6f4,2021,2021.0,ATL,182.0,26.089
22607,2024,PIT,LB,OLB,48.0,ACT,Adetokunbo Ogundeji,Adetokunbo,Ogundeji,1998-10-09,76.0,268,Notre Dame,00-0036949,4046693,b0501e9c-4f03-4bd8-baae-1e39b3ef751e,33570,15484,44047,OgunAd01,,7810,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jrauxzb1zr7msoctlyfc",EDGE,8,REG,A01,Adetokunbo,OGU424705,53611,32004f47-5542-4705-373a-12b265e7d6f4,2021,2021.0,ATL,182.0,26.053
22608,2024,PIT,LB,OLB,48.0,CUT,Adetokunbo Ogundeji,Adetokunbo,Ogundeji,1998-10-09,76.0,268,Notre Dame,00-0036949,4046693,b0501e9c-4f03-4bd8-baae-1e39b3ef751e,33570,15484,44047,OgunAd01,,7810,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jrauxzb1zr7msoctlyfc",,16,REG,P07,Adetokunbo,OGU424705,53611,32004f47-5542-4705-373a-12b265e7d6f4,2021,2021.0,ATL,182.0,26.201
22609,2024,PIT,LB,OLB,48.0,DEV,Adetokunbo Ogundeji,Adetokunbo,Ogundeji,1998-10-09,76.0,268,Notre Dame,00-0036949,4046693,b0501e9c-4f03-4bd8-baae-1e39b3ef751e,33570,15484,44047,OgunAd01,,7810,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jrauxzb1zr7msoctlyfc",,2,REG,P07,Adetokunbo,OGU424705,53611,32004f47-5542-4705-373a-12b265e7d6f4,2021,2021.0,ATL,182.0,25.936
22610,2024,PIT,LB,OLB,48.0,DEV,Adetokunbo Ogundeji,Adetokunbo,Ogundeji,1998-10-09,76.0,268,Notre Dame,00-0036949,4046693,b0501e9c-4f03-4bd8-baae-1e39b3ef751e,33570,15484,44047,OgunAd01,,7810,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jrauxzb1zr7msoctlyfc",,12,REG,P07,Adetokunbo,OGU424705,53611,32004f47-5542-4705-373a-12b265e7d6f4,2021,2021.0,ATL,182.0,26.119
22611,2024,PIT,LB,OLB,48.0,ACT,Adetokunbo Ogundeji,Adetokunbo,Ogundeji,1998-10-09,76.0,268,Notre Dame,00-0036949,4046693,b0501e9c-4f03-4bd8-baae-1e39b3ef751e,33570,15484,44047,OgunAd01,,7810,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jrauxzb1zr7msoctlyfc",EDGE,7,REG,A01,Adetokunbo,OGU424705,53611,32004f47-5542-4705-373a-12b265e7d6f4,2021,2021.0,ATL,182.0,26.031
22612,2024,PIT,LB,OLB,48.0,DEV,Adetokunbo Ogundeji,Adetokunbo,Ogundeji,1998-10-09,76.0,268,Notre Dame,00-0036949,4046693,b0501e9c-4f03-4bd8-baae-1e39b3ef751e,33570,15484,44047,OgunAd01,,7810,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jrauxzb1zr7msoctlyfc",,1,REG,P07,Adetokunbo,OGU424705,53611,32004f47-5542-4705-373a-12b265e7d6f4,2021,2021.0,ATL,182.0,25.916
22613,2024,PIT,LB,OLB,48.0,ACT,Adetokunbo Ogundeji,Adetokunbo,Ogundeji,1998-10-09,76.0,268,Notre Dame,00-0036949,4046693,b0501e9c-4f03-4bd8-baae-1e39b3ef751e,33570,15484,44047,OgunAd01,,7810,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jrauxzb1zr7msoctlyfc",EDGE,6,REG,A01,Adetokunbo,OGU424705,53611,32004f47-5542-4705-373a-12b265e7d6f4,2021,2021.0,ATL,182.0,26.012
22614,2024,PIT,LB,OLB,48.0,DEV,Adetokunbo Ogundeji,Adetokunbo,Ogundeji,1998-10-09,76.0,268,Notre Dame,00-0036949,4046693,b0501e9c-4f03-4bd8-baae-1e39b3ef751e,33570,15484,44047,OgunAd01,,7810,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jrauxzb1zr7msoctlyfc",,13,REG,P07,Adetokunbo,OGU424705,53611,32004f47-5542-4705-373a-12b265e7d6f4,2021,2021.0,ATL,182.0,26.146
22615,2024,PIT,LB,OLB,48.0,DEV,Adetokunbo Ogundeji,Adetokunbo,Ogundeji,1998-10-09,76.0,268,Notre Dame,00-0036949,4046693,b0501e9c-4f03-4bd8-baae-1e39b3ef751e,33570,15484,44047,OgunAd01,,7810,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jrauxzb1zr7msoctlyfc",,3,REG,P07,Adetokunbo,OGU424705,53611,32004f47-5542-4705-373a-12b265e7d6f4,2021,2021.0,ATL,182.0,25.955
22616,2024,PIT,LB,OLB,48.0,DEV,Adetokunbo Ogundeji,Adetokunbo,Ogundeji,1998-10-09,76.0,268,Notre Dame,00-0036949,4046693,b0501e9c-4f03-4bd8-baae-1e39b3ef751e,33570,15484,44047,OgunAd01,,7810,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jrauxzb1zr7msoctlyfc",,5,REG,P07,Adetokunbo,OGU424705,53611,32004f47-5542-4705-373a-12b265e7d6f4,2021,2021.0,ATL,182.0,25.993
22617,2024,PIT,LB,OLB,48.0,DEV,Adetokunbo Ogundeji,Adetokunbo,Ogundeji,1998-10-09,76.0,268,Notre Dame,00-0036949,4046693,b0501e9c-4f03-4bd8-baae-1e39b3ef751e,33570,15484,44047,OgunAd01,,7810,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jrauxzb1zr7msoctlyfc",,11,REG,P07,Adetokunbo,OGU424705,53611,32004f47-5542-4705-373a-12b265e7d6f4,2021,2021.0,ATL,182.0,26.108
22618,2024,PIT,LB,OLB,48.0,DEV,Adetokunbo Ogundeji,Adetokunbo,Ogundeji,1998-10-09,76.0,268,Notre Dame,00-0036949,4046693,b0501e9c-4f03-4bd8-baae-1e39b3ef751e,33570,15484,44047,OgunAd01,,7810,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jrauxzb1zr7msoctlyfc",,15,REG,P07,Adetokunbo,OGU424705,53611,32004f47-5542-4705-373a-12b265e7d6f4,2021,2021.0,ATL,182.0,26.185
22619,2024,PIT,LB,OLB,48.0,DEV,Adetokunbo Ogundeji,Adetokunbo,Ogundeji,1998-10-09,76.0,268,Notre Dame,00-0036949,4046693,b0501e9c-4f03-4bd8-baae-1e39b3ef751e,33570,15484,44047,OgunAd01,,7810,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jrauxzb1zr7msoctlyfc",,4,REG,P07,Adetokunbo,OGU424705,53611,32004f47-5542-4705-373a-12b265e7d6f4,2021,2021.0,ATL,182.0,25.974
22620,2024,PIT,LB,OLB,48.0,DEV,Adetokunbo Ogundeji,Adetokunbo,Ogundeji,1998-10-09,76.0,268,Notre Dame,00-0036949,4046693,b0501e9c-4f03-4bd8-baae-1e39b3ef751e,33570,15484,44047,OgunAd01,,7810,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jrauxzb1zr7msoctlyfc",,14,REG,P07,Adetokunbo,OGU424705,53611,32004f47-5542-4705-373a-12b265e7d6f4,2021,2021.0,ATL,182.0,26.166
23740,2024,PIT,WR,WR,85.0,DEV,Lance McCutcheon,Lance,McCutcheon,1999-02-28,75.0,200,Montana State,00-0037055,4247812,fb2a4c20-d207-11ec-ab20-b37737d70cc4,34330,16406,,McCuLa01,,8745,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fyjfdwn3mpvnpcszz4nv",,7,REG,P06,Lance,MCC821675,54748,32004d43-4382-1675-6916-02eb4ccaee11,2022,2022.0,,,25.643
23741,2024,PIT,WR,WR,82.0,DEV,Lance McCutcheon,Lance,McCutcheon,1999-02-28,75.0,200,Montana State,00-0037055,4247812,fb2a4c20-d207-11ec-ab20-b37737d70cc4,34330,16406,,McCuLa01,,8745,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fyjfdwn3mpvnpcszz4nv",,10,REG,P06,Lance,MCC821675,54748,32004d43-4382-1675-6916-02eb4ccaee11,2022,2022.0,,,25.7
23742,2024,PIT,WR,WR,82.0,CUT,Lance McCutcheon,Lance,McCutcheon,1999-02-28,75.0,200,Montana State,00-0037055,4247812,fb2a4c20-d207-11ec-ab20-b37737d70cc4,34330,16406,,McCuLa01,,8745,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fyjfdwn3mpvnpcszz4nv",,11,REG,P06,Lance,MCC821675,54748,32004d43-4382-1675-6916-02eb4ccaee11,2022,2022.0,,,25.719
23743,2024,PIT,WR,WR,85.0,DEV,Lance McCutcheon,Lance,McCutcheon,1999-02-28,75.0,200,Montana State,00-0037055,4247812,fb2a4c20-d207-11ec-ab20-b37737d70cc4,34330,16406,,McCuLa01,,8745,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fyjfdwn3mpvnpcszz4nv",,8,REG,P06,Lance,MCC821675,54748,32004d43-4382-1675-6916-02eb4ccaee11,2022,2022.0,,,25.665
23990,2024,PIT,LB,OLB,53.0,CUT,Kyron Johnson,Kyron,Johnson,1998-07-24,72.0,235,Kansas,00-0037084,4241302,a26f0a44-350b-44fb-8051-a9415afefbc6,34137,15966,,JohnKy02,,8483,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ioyljxa1fnwplzlvolki",,1,REG,W03,Kyron,JOH399463,54646,32004a4f-4839-9463-5a91-e9248bbfbea0,2022,2022.0,PHI,181.0,26.127
24500,2024,PIT,LB,OLB,49.0,ACT,Jeremiah Moon,Jeremiah,Moon,1998-08-18,77.0,245,Florida,00-0037179,,,,,,,,,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/x2he3hockgnqfmxlxctw",,10,REG,A01,Jeremiah,MOO060557,54857,32004d4f-4f06-0557-cd94-c172c9223944,2022,2022.0,,,26.231
24501,2024,PIT,LB,OLB,49.0,ACT,Jeremiah Moon,Jeremiah,Moon,1998-08-18,77.0,245,Florida,00-0037179,,,,,,,,,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/x2he3hockgnqfmxlxctw",EDGE,8,REG,A01,Jeremiah,MOO060557,54857,32004d4f-4f06-0557-cd94-c172c9223944,2022,2022.0,,,26.196
24502,2024,PIT,LB,OLB,49.0,ACT,Jeremiah Moon,Jeremiah,Moon,1998-08-18,77.0,245,Florida,00-0037179,,,,,,,,,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/x2he3hockgnqfmxlxctw",EDGE,13,REG,A01,Jeremiah,MOO060557,54857,32004d4f-4f06-0557-cd94-c172c9223944,2022,2022.0,,,26.289
24503,2024,PIT,LB,OLB,49.0,RES,Jeremiah Moon,Jeremiah,Moon,1998-08-18,77.0,245,Florida,00-0037179,,,,,,,,,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/x2he3hockgnqfmxlxctw",,1,REG,R48,Jeremiah,MOO060557,54857,32004d4f-4f06-0557-cd94-c172c9223944,2022,2022.0,,,26.059
24504,2024,PIT,LB,OLB,49.0,RES,Jeremiah Moon,Jeremiah,Moon,1998-08-18,77.0,245,Florida,00-0037179,,,,,,,,,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/x2he3hockgnqfmxlxctw",,4,REG,R48,Jeremiah,MOO060557,54857,32004d4f-4f06-0557-cd94-c172c9223944,2022,2022.0,,,26.116
24505,2024,PIT,LB,OLB,49.0,ACT,Jeremiah Moon,Jeremiah,Moon,1998-08-18,77.0,245,Florida,00-0037179,,,,,,,,,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/x2he3hockgnqfmxlxctw",EDGE,7,REG,A01,Jeremiah,MOO060557,54857,32004d4f-4f06-0557-cd94-c172c9223944,2022,2022.0,,,26.174
24506,2024,PIT,LB,OLB,49.0,ACT,Jeremiah Moon,Jeremiah,Moon,1998-08-18,77.0,245,Florida,00-0037179,,,,,,,,,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/x2he3hockgnqfmxlxctw",EDGE,18,REG,A01,Jeremiah,MOO060557,54857,32004d4f-4f06-0557-cd94-c172c9223944,2022,2022.0,,,26.382
24507,2024,PIT,LB,OLB,49.0,ACT,Jeremiah Moon,Jeremiah,Moon,1998-08-18,77.0,245,Florida,00-0037179,,,,,,,,,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/x2he3hockgnqfmxlxctw",EDGE,17,REG,A01,Jeremiah,MOO060557,54857,32004d4f-4f06-0557-cd94-c172c9223944,2022,2022.0,,,26.355
24508,2024,PIT,LB,OLB,49.0,ACT,Jeremiah Moon,Jeremiah,Moon,1998-08-18,77.0,245,Florida,00-0037179,,,,,,,,,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/x2he3hockgnqfmxlxctw",,14,REG,A01,Jeremiah,MOO060557,54857,32004d4f-4f06-0557-cd94-c172c9223944,2022,2022.0,,,26.308
24509,2024,PIT,LB,OLB,49.0,ACT,Jeremiah Moon,Jeremiah,Moon,1998-08-18,77.0,245,Florida,00-0037179,,,,,,,,,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/x2he3hockgnqfmxlxctw",EDGE,19,WC,A01,Jeremiah,MOO060557,54857,32004d4f-4f06-0557-cd94-c172c9223944,2022,2022.0,,,26.401
24510,2024,PIT,LB,OLB,49.0,ACT,Jeremiah Moon,Jeremiah,Moon,1998-08-18,77.0,245,Florida,00-0037179,,,,,,,,,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/x2he3hockgnqfmxlxctw",,12,REG,A01,Jeremiah,MOO060557,54857,32004d4f-4f06-0557-cd94-c172c9223944,2022,2022.0,,,26.261
24511,2024,PIT,LB,OLB,49.0,RES,Jeremiah Moon,Jeremiah,Moon,1998-08-18,77.0,245,Florida,00-0037179,,,,,,,,,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/x2he3hockgnqfmxlxctw",,3,REG,R48,Jeremiah,MOO060557,54857,32004d4f-4f06-0557-cd94-c172c9223944,2022,2022.0,,,26.097
24512,2024,PIT,LB,OLB,49.0,ACT,Jeremiah Moon,Jeremiah,Moon,1998-08-18,77.0,245,Florida,00-0037179,,,,,,,,,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/x2he3hockgnqfmxlxctw",EDGE,6,REG,A01,Jeremiah,MOO060557,54857,32004d4f-4f06-0557-cd94-c172c9223944,2022,2022.0,,,26.155
24513,2024,PIT,LB,OLB,49.0,ACT,Jeremiah Moon,Jeremiah,Moon,1998-08-18,77.0,245,Florida,00-0037179,,,,,,,,,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/x2he3hockgnqfmxlxctw",,15,REG,A01,Jeremiah,MOO060557,54857,32004d4f-4f06-0557-cd94-c172c9223944,2022,2022.0,,,26.327
24514,2024,PIT,LB,OLB,49.0,RES,Jeremiah Moon,Jeremiah,Moon,1998-08-18,77.0,245,Florida,00-0037179,,,,,,,,,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/x2he3hockgnqfmxlxctw",,2,REG,R48,Jeremiah,MOO060557,54857,32004d4f-4f06-0557-cd94-c172c9223944,2022,2022.0,,,26.078
24515,2024,PIT,LB,OLB,49.0,ACT,Jeremiah Moon,Jeremiah,Moon,1998-08-18,77.0,245,Florida,00-0037179,,,,,,,,,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/x2he3hockgnqfmxlxctw",EDGE,11,REG,A01,Jeremiah,MOO060557,54857,32004d4f-4f06-0557-cd94-c172c9223944,2022,2022.0,,,26.251
24516,2024,PIT,LB,OLB,49.0,ACT,Jeremiah Moon,Jeremiah,Moon,1998-08-18,77.0,245,Florida,00-0037179,,,,,,,,,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/x2he3hockgnqfmxlxctw",EDGE,5,REG,A01,Jeremiah,MOO060557,54857,32004d4f-4f06-0557-cd94-c172c9223944,2022,2022.0,,,26.136
24517,2024,PIT,LB,OLB,49.0,ACT,Jeremiah Moon,Jeremiah,Moon,1998-08-18,77.0,245,Florida,00-0037179,,,,,,,,,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/x2he3hockgnqfmxlxctw",,16,REG,A01,Jeremiah,MOO060557,54857,32004d4f-4f06-0557-cd94-c172c9223944,2022,2022.0,,,26.344
24851,2024,PIT,RB,RB,30.0,ACT,Jaylen Warren,Jaylen,Warren,1998-11-01,68.0,225,Oklahoma State,00-0037228,4569987,7e397190-ca24-11ec-9f1c-b7114d38a85b,34447,15984,,WarrJa01,,8228,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/aaw4yacm6azisxqy273i",RB,1,REG,A01,Jaylen,WAR659612,54905,32005741-5265-9612-2e68-f9e5f43ac527,2022,2022.0,,,25.854
24852,2024,PIT,RB,RB,30.0,ACT,Jaylen Warren,Jaylen,Warren,1998-11-01,68.0,225,Oklahoma State,00-0037228,4569987,7e397190-ca24-11ec-9f1c-b7114d38a85b,34447,15984,,WarrJa01,,8228,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/aaw4yacm6azisxqy273i",RB,7,REG,A01,Jaylen,WAR659612,54905,32005741-5265-9612-2e68-f9e5f43ac527,2022,2022.0,,,25.969
24853,2024,PIT,RB,RB,30.0,ACT,Jaylen Warren,Jaylen,Warren,1998-11-01,68.0,225,Oklahoma State,00-0037228,4569987,7e397190-ca24-11ec-9f1c-b7114d38a85b,34447,15984,,WarrJa01,,8228,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/aaw4yacm6azisxqy273i",RB,19,WC,A01,Jaylen,WAR659612,54905,32005741-5265-9612-2e68-f9e5f43ac527,2022,2022.0,,,26.196
24854,2024,PIT,RB,RB,30.0,ACT,Jaylen Warren,Jaylen,Warren,1998-11-01,68.0,225,Oklahoma State,00-0037228,4569987,7e397190-ca24-11ec-9f1c-b7114d38a85b,34447,15984,,WarrJa01,,8228,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/aaw4yacm6azisxqy273i",RB,15,REG,A01,Jaylen,WAR659612,54905,32005741-5265-9612-2e68-f9e5f43ac527,2022,2022.0,,,26.122
24855,2024,PIT,RB,RB,30.0,ACT,Jaylen Warren,Jaylen,Warren,1998-11-01,68.0,225,Oklahoma State,00-0037228,4569987,7e397190-ca24-11ec-9f1c-b7114d38a85b,34447,15984,,WarrJa01,,8228,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/aaw4yacm6azisxqy273i",RB,18,REG,A01,Jaylen,WAR659612,54905,32005741-5265-9612-2e68-f9e5f43ac527,2022,2022.0,,,26.177
24856,2024,PIT,RB,RB,30.0,ACT,Jaylen Warren,Jaylen,Warren,1998-11-01,68.0,225,Oklahoma State,00-0037228,4569987,7e397190-ca24-11ec-9f1c-b7114d38a85b,34447,15984,,WarrJa01,,8228,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/aaw4yacm6azisxqy273i",RB,11,REG,A01,Jaylen,WAR659612,54905,32005741-5265-9612-2e68-f9e5f43ac527,2022,2022.0,,,26.045
24857,2024,PIT,RB,RB,30.0,ACT,Jaylen Warren,Jaylen,Warren,1998-11-01,68.0,225,Oklahoma State,00-0037228,4569987,7e397190-ca24-11ec-9f1c-b7114d38a85b,34447,15984,,WarrJa01,,8228,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/aaw4yacm6azisxqy273i",RB,14,REG,A01,Jaylen,WAR659612,54905,32005741-5265-9612-2e68-f9e5f43ac527,2022,2022.0,,,26.103
24858,2024,PIT,RB,RB,30.0,ACT,Jaylen Warren,Jaylen,Warren,1998-11-01,68.0,225,Oklahoma State,00-0037228,4569987,7e397190-ca24-11ec-9f1c-b7114d38a85b,34447,15984,,WarrJa01,,8228,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/aaw4yacm6azisxqy273i",RB,10,REG,A01,Jaylen,WAR659612,54905,32005741-5265-9612-2e68-f9e5f43ac527,2022,2022.0,,,26.026
24859,2024,PIT,RB,RB,30.0,ACT,Jaylen Warren,Jaylen,Warren,1998-11-01,68.0,225,Oklahoma State,00-0037228,4569987,7e397190-ca24-11ec-9f1c-b7114d38a85b,34447,15984,,WarrJa01,,8228,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/aaw4yacm6azisxqy273i",RB,12,REG,A01,Jaylen,WAR659612,54905,32005741-5265-9612-2e68-f9e5f43ac527,2022,2022.0,,,26.056
24860,2024,PIT,RB,RB,30.0,INA,Jaylen Warren,Jaylen,Warren,1998-11-01,68.0,225,Oklahoma State,00-0037228,4569987,7e397190-ca24-11ec-9f1c-b7114d38a85b,34447,15984,,WarrJa01,,8228,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/aaw4yacm6azisxqy273i",,4,REG,I01,Jaylen,WAR659612,54905,32005741-5265-9612-2e68-f9e5f43ac527,2022,2022.0,,,25.911
24861,2024,PIT,RB,RB,30.0,ACT,Jaylen Warren,Jaylen,Warren,1998-11-01,68.0,225,Oklahoma State,00-0037228,4569987,7e397190-ca24-11ec-9f1c-b7114d38a85b,34447,15984,,WarrJa01,,8228,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/aaw4yacm6azisxqy273i",RB,17,REG,A01,Jaylen,WAR659612,54905,32005741-5265-9612-2e68-f9e5f43ac527,2022,2022.0,,,26.149
24862,2024,PIT,RB,RB,30.0,ACT,Jaylen Warren,Jaylen,Warren,1998-11-01,68.0,225,Oklahoma State,00-0037228,4569987,7e397190-ca24-11ec-9f1c-b7114d38a85b,34447,15984,,WarrJa01,,8228,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/aaw4yacm6azisxqy273i",RB,6,REG,A01,Jaylen,WAR659612,54905,32005741-5265-9612-2e68-f9e5f43ac527,2022,2022.0,,,25.949
24863,2024,PIT,RB,RB,30.0,ACT,Jaylen Warren,Jaylen,Warren,1998-11-01,68.0,225,Oklahoma State,00-0037228,4569987,7e397190-ca24-11ec-9f1c-b7114d38a85b,34447,15984,,WarrJa01,,8228,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/aaw4yacm6azisxqy273i",RB,3,REG,A01,Jaylen,WAR659612,54905,32005741-5265-9612-2e68-f9e5f43ac527,2022,2022.0,,,25.892
24864,2024,PIT,RB,RB,30.0,INA,Jaylen Warren,Jaylen,Warren,1998-11-01,68.0,225,Oklahoma State,00-0037228,4569987,7e397190-ca24-11ec-9f1c-b7114d38a85b,34447,15984,,WarrJa01,,8228,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/aaw4yacm6azisxqy273i",,5,REG,A01,Jaylen,WAR659612,54905,32005741-5265-9612-2e68-f9e5f43ac527,2022,2022.0,,,25.93
24865,2024,PIT,RB,RB,30.0,ACT,Jaylen Warren,Jaylen,Warren,1998-11-01,68.0,225,Oklahoma State,00-0037228,4569987,7e397190-ca24-11ec-9f1c-b7114d38a85b,34447,15984,,WarrJa01,,8228,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/aaw4yacm6azisxqy273i",RB,8,REG,A01,Jaylen,WAR659612,54905,32005741-5265-9612-2e68-f9e5f43ac527,2022,2022.0,,,25.99
24866,2024,PIT,RB,RB,30.0,ACT,Jaylen Warren,Jaylen,Warren,1998-11-01,68.0,225,Oklahoma State,00-0037228,4569987,7e397190-ca24-11ec-9f1c-b7114d38a85b,34447,15984,,WarrJa01,,8228,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/aaw4yacm6azisxqy273i",RB,16,REG,A01,Jaylen,WAR659612,54905,32005741-5265-9612-2e68-f9e5f43ac527,2022,2022.0,,,26.138
24867,2024,PIT,RB,RB,30.0,ACT,Jaylen Warren,Jaylen,Warren,1998-11-01,68.0,225,Oklahoma State,00-0037228,4569987,7e397190-ca24-11ec-9f1c-b7114d38a85b,34447,15984,,WarrJa01,,8228,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/aaw4yacm6azisxqy273i",RB,13,REG,A01,Jaylen,WAR659612,54905,32005741-5265-9612-2e68-f9e5f43ac527,2022,2022.0,,,26.084
24868,2024,PIT,RB,RB,30.0,ACT,Jaylen Warren,Jaylen,Warren,1998-11-01,68.0,225,Oklahoma State,00-0037228,4569987,7e397190-ca24-11ec-9f1c-b7114d38a85b,34447,15984,,WarrJa01,,8228,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/aaw4yacm6azisxqy273i",RB,2,REG,A01,Jaylen,WAR659612,54905,32005741-5265-9612-2e68-f9e5f43ac527,2022,2022.0,,,25.873
25121,2024,PIT,WR,WR,14.0,ACT,George Pickens,George,Pickens,2001-03-04,75.0,200,Georgia,00-0037247,4426354,018e8f25-54e5-44f1-967a-7ff237f1c52f,34007,15853,,PickGe00,,8137,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/klxzcb6p7ekngcognpiy",WR,11,REG,A01,George,PIC576156,54517,32005049-4357-6156-653f-e3c2b6d1b9bc,2022,2022.0,PIT,52.0,23.707
25122,2024,PIT,WR,WR,14.0,ACT,George Pickens,George,Pickens,2001-03-04,75.0,200,Georgia,00-0037247,4426354,018e8f25-54e5-44f1-967a-7ff237f1c52f,34007,15853,,PickGe00,,8137,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/klxzcb6p7ekngcognpiy",WR,4,REG,A01,George,PIC576156,54517,32005049-4357-6156-653f-e3c2b6d1b9bc,2022,2022.0,PIT,52.0,23.573
25123,2024,PIT,WR,WR,14.0,ACT,George Pickens,George,Pickens,2001-03-04,75.0,200,Georgia,00-0037247,4426354,018e8f25-54e5-44f1-967a-7ff237f1c52f,34007,15853,,PickGe00,,8137,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/klxzcb6p7ekngcognpiy",WR,13,REG,A01,George,PIC576156,54517,32005049-4357-6156-653f-e3c2b6d1b9bc,2022,2022.0,PIT,52.0,23.745
